CampaignID,Platform,AdType,AgeGroup,Budget,DurationDays,Impressions,Clicks,Conversions,Cost,Revenue,CTR,CPC,ROI
683,Instagram,Video,35-44,3040,20,240160,13293,3048,3169,228905.95,0.05535059960026649,0.23839614834875497,71.2328644384674
684,TikTok,Carousel,25-34,4543,21,340725,38440,7515,4663,276925.63,0.11281825519113654,0.12130593132154006,58.38786747574223
685,Facebook,Image,25-34,1193,27,77545,2915,727,1352,32294.54,0.037591076149332645,0.4638078902229846,22.886496982423353
686,Google,Carousel,25-34,983,18,67827,1576,419,1008,30476.61,0.023235584649181004,0.6395939086294417,29.234731336761985
687,Google,Video,18-24,1510,4,101170,7516,1234,1707,82023.42,0.07429079766729267,0.22711548696114955,47.05121290745074
688,Facebook,Video,18-24,2773,1,69325,8085,1364,2941,13989.1,0.11662459430219978,0.3637600494743352,3.756580961301297
689,Instagram,Image,35-44,2562,18,112728,5812,851,2628,27575.95,0.05155773188560074,0.4521679284239504,9.493130988742774
690,Google,Video,35-44,335,1,25125,422,123,335,4861.48,0.016796019900497512,0.7938388625592417,13.511869322597148
691,Google,Image,18-24,314,26,20410,965,216,364,5633.31,0.047280744732974035,0.3772020725388601,14.476126948600175
692,Google,Video,35-44,2417,26,188526,12377,876,2421,20997.73,0.06565142208501745,0.19560475074735395,7.673164595926875
693,Facebook,Video,18-24,3497,13,262275,7294,1938,3509,24505.85,0.027810504241731007,0.48108034000548394,5.983712215665404
694,TikTok,Image,45-60,4966,20,292994,24140,4107,5112,226032.36,0.08239076568120848,0.21176470588235294,43.216033306006544
695,Google,Image,25-34,1812,20,86976,10415,699,1951,19834.63,0.11974567696835908,0.1873259721555449,9.16639083205602
696,TikTok,Image,25-34,3098,23,80548,4808,901,3145,12311.54,0.05969111585638377,0.6541181364392679,2.91463801070363
697,Instagram,Video,35-44,2431,10,143429,7030,1084,2583,28366.71,0.04901379776753655,0.367425320056899,9.982079010015282
698,Google,Video,18-24,2319,27,74208,4012,1080,2375,71424.69,0.054064251832686504,0.5919740777666999,29.07355571975207
699,Google,Carousel,18-24,90,11,5130,116,11,204,765.65,0.022612085769980507,1.7586206896551724,2.7531699503325537
700,Instagram,Image,35-44,117,9,4329,463,118,151,5170.13,0.10695310695310695,0.326133909287257,33.23925288275947
701,Google,Video,18-24,1037,9,21777,1211,229,1112,8959.61,0.05560912889746062,0.9182493806771264,7.057205797348238
702,TikTok,Video,45-60,4058,5,109566,5763,366,4151,28712.61,0.052598433820710805,0.7202845740065937,5.917034841608203
703,Facebook,Image,25-34,3248,26,97440,8045,2356,3252,56637.12,0.0825636288998358,0.40422622747047854,16.416089686120692
704,TikTok,Carousel,35-44,4840,1,251680,14754,2628,4861,65897.49,0.0586220597584234,0.3294699742442727,12.556365701282406
705,Facebook,Image,35-44,2574,17,187902,15277,1874,2676,57027.14,0.08130301965918404,0.1751652811415854,20.31058904470662
706,Facebook,Carousel,18-24,1135,22,64695,1084,181,1319,3998.84,0.01675554525079218,1.216789667896679,2.031717378788003
707,TikTok,Video,35-44,2529,2,169443,16861,4459,2703,163001.38,0.0995083892518428,0.16031077634778482,59.30387871530623
708,TikTok,Carousel,45-60,1743,24,80178,9096,1148,1924,84674.64,0.11344757913642146,0.21152154793315744,43.00968736013338
709,TikTok,Video,18-24,2365,13,92235,7504,736,2495,39062.72,0.08135740228763484,0.33248933901918976,14.656401101877414
710,TikTok,Image,18-24,828,9,25668,2951,242,951,9398.37,0.1149680536076048,0.3222636394442562,8.882623063608566
711,Instagram,Image,18-24,4639,29,287618,7667,954,4691,71939.95,0.02665688517408507,0.6118429633494196,14.335739258466365
712,Google,Image,18-24,1635,4,81750,5110,1252,1793,16767.41,0.06250764525993883,0.35088062622309196,8.351592489783084
713,Facebook,Carousel,45-60,1542,5,70932,5404,907,1610,22420.43,0.07618564258726668,0.2979274611398964,12.925735736018122
714,TikTok,Video,18-24,710,11,36210,2679,286,813,14189.09,0.0739850869925435,0.303471444568869,16.452755072739503
715,TikTok,Image,35-44,1398,24,40542,2195,200,1558,10617.74,0.05414138424350057,0.7097949886104784,5.814978642300711
716,TikTok,Image,45-60,1349,19,29678,1400,186,1548,2375.04,0.04717299009367208,1.1057142857142856,0.5342627489956222
717,Instagram,Video,25-34,3990,21,255360,6116,1742,4167,66566.55,0.023950501253132833,0.6813276651406148,14.974693097959129
718,TikTok,Image,25-34,2036,3,93656,4972,674,2051,37367.08,0.0530878961305202,0.412510056315366,17.218958586406913
719,TikTok,Video,35-44,2094,12,113076,3153,936,2209,55097.58,0.027883901093070148,0.7006026006977482,23.942318786940188
720,TikTok,Video,35-44,3566,26,178300,16186,2772,3641,151544.67,0.09077958496915312,0.22494748548128013,40.621715650715984
721,Google,Video,45-60,1108,19,37672,1242,117,1216,3795.41,0.03296878318114249,0.9790660225442834,2.1212276377598456
722,Instagram,Video,25-34,1026,19,35910,590,160,1064,2647.43,0.01642996379838485,1.8033898305084746,1.4881817521584462
723,TikTok,Video,25-34,4627,13,148064,10477,1729,4715,68983.42,0.07075994164685541,0.45003340650949697,13.630629775213576
724,Facebook,Carousel,25-34,777,28,52836,3987,906,950,17225.61,0.07545991369520781,0.2382743917732631,17.132217281981134
725,Facebook,Image,25-34,2577,7,139158,14738,4361,2688,332891.07,0.10590839189985485,0.18238566969738093,122.84340559397474
726,Facebook,Carousel,25-34,3186,15,226206,16618,1039,3232,44949.18,0.07346401068053014,0.1944879046816705,12.90754241516886
727,Instagram,Image,18-24,392,23,11760,564,41,563,1320.53,0.04795918367346939,0.99822695035461,1.3455307822454885
728,Instagram,Carousel,35-44,1497,7,116766,11481,2641,1633,168076.63,0.09832485483788089,0.14223499695148506,101.92506652036195
729,Facebook,Video,18-24,2429,26,97160,6745,812,2556,36423.4,0.0694215726636476,0.37894736842105264,13.250155712979607
730,TikTok,Image,25-34,3709,8,259630,4860,466,3886,14773.31,0.018718946192658785,0.7995884773662552,2.8016752092861865
731,Instagram,Image,45-60,576,5,42048,3037,181,652,12097.63,0.07222697869101978,0.21468554494567008,17.55464922713414
732,Facebook,Carousel,45-60,1946,21,58380,6414,355,2133,25098.73,0.10986639260020555,0.3325537885874649,10.766868707162626
733,Facebook,Carousel,25-34,4804,14,235396,12615,3073,4818,175500.79,0.053590545293887744,0.38192627824019026,35.42606613747557
734,TikTok,Image,25-34,2123,4,167717,7144,597,2158,7932.64,0.04259556276346465,0.3020716685330347,2.675923638747181
735,Google,Carousel,45-60,4965,23,332655,8576,1431,5027,71038.56,0.025780463242698892,0.5861707089552238,13.131403005029147
736,Instagram,Carousel,18-24,455,10,32760,873,175,523,11100.36,0.026648351648351647,0.5990836197021764,20.224402814467876
737,TikTok,Carousel,18-24,1623,20,87642,5048,792,1791,15487.73,0.057597955318226424,0.35479397781299526,7.64753042429581
738,Facebook,Video,25-34,4650,15,190650,14398,817,4723,21247.68,0.07552058746393915,0.32803167106542575,3.4987677898974097
739,Facebook,Video,18-24,3790,18,216030,4075,1001,3813,71846.43,0.018863120862843124,0.9357055214723926,17.84249462683564
740,TikTok,Carousel,45-60,4324,20,216200,24506,1289,4372,14705.58,0.11334875115633672,0.17840528850077533,2.363582562397729
741,Instagram,Carousel,18-24,4277,13,141141,13135,3158,4422,197977.86,0.09306296540339093,0.3366577845451085,43.77111286472416
742,Google,Video,25-34,1896,29,81528,6076,1660,1902,71652.46,0.0745265430281621,0.3130348913759052,36.672164348147184
743,Google,Video,45-60,1528,8,105432,10662,1686,1531,69588.05,0.10112679262463009,0.14359407240667793,44.45267810989575
744,Facebook,Image,18-24,2445,9,166260,3129,575,2534,6035.64,0.018819920606279322,0.8098434004474273,1.381860865398267
745,Instagram,Image,35-44,821,16,41871,2614,442,1017,29772.18,0.06242984404480428,0.38905891354246364,28.274514519275602
746,Google,Video,45-60,628,19,34540,2739,403,687,14180.66,0.07929936305732484,0.2508214676889376,19.641427142587393
747,Instagram,Carousel,45-60,2951,16,150501,15223,4138,3005,198018.17,0.10114882957588321,0.19739867306050055,64.89623053661073
748,Instagram,Carousel,35-44,243,7,17982,1729,472,258,27098.01,0.09615170726281837,0.1492192018507808,104.0310646377139
749,Facebook,Carousel,35-44,2057,14,69938,2830,379,2085,22430.76,0.04046441133575453,0.7367491166077739,9.758159550550554
750,Google,Carousel,45-60,1235,28,76570,8690,1770,1385,136145.93,0.11349092333812198,0.15937859608745686,97.30030995563202
751,TikTok,Image,35-44,2444,14,188188,4455,1255,2457,59228.21,0.023673135375263034,0.5515151515151515,23.105907566884866
752,Facebook,Video,25-34,3048,25,164592,17490,5081,3126,192978.25,0.10626275882181394,0.17873070325900514,60.73328621083641
753,Google,Carousel,25-34,1842,27,40524,4733,838,2018,64324.25,0.11679498568749383,0.4263680540883161,30.87525011397601
754,Google,Image,25-34,1160,4,40600,1197,195,1192,10714.8,0.029482758620689654,0.9958228905597326,7.988930124243593
755,Google,Carousel,45-60,4055,26,97320,8703,1041,4207,32136.22,0.08942663378545006,0.4833965299322073,6.638748861866558
756,Google,Video,35-44,2311,15,92440,1334,386,2331,7277.06,0.01443098225876244,1.747376311844078,2.121863539598667
757,Google,Image,35-44,3786,3,109794,5994,513,3930,35386.13,0.054593147166511834,0.6556556556556556,8.00410487216658
758,Instagram,Video,18-24,3843,5,146034,9753,1901,3865,67205.51,0.0667858170015202,0.3962883215420896,16.388229206679885
759,Facebook,Video,18-24,1986,1,87384,6455,778,2042,43749.18,0.07386935823491715,0.3163439194422928,20.424672392510736
760,Instagram,Image,35-44,4925,3,113275,12794,1532,5110,65810.35,0.11294636945486647,0.3994059715491637,11.87873831953012
761,TikTok,Image,35-44,4407,15,211536,17757,2685,4548,64238.85,0.08394315861130021,0.2561243453286028,13.124637667651156
762,Google,Image,35-44,779,24,29602,1863,558,871,29081.88,0.06293493682859266,0.4675254965110038,32.389068809087675
763,Facebook,Image,45-60,4428,27,274536,27196,1733,4447,24691.46,0.0990616895416266,0.16351669363141638,4.552386573961608
764,Google,Image,35-44,3501,8,73521,8422,1639,3658,63812.78,0.11455230478366725,0.4343386369033484,16.44471854046525
765,Facebook,Image,18-24,4507,29,130703,1624,114,4525,5501.99,0.012425116485467052,2.7863300492610836,0.21590877757261764
766,Instagram,Image,45-60,4586,4,284332,33573,2975,4766,120556.78,0.11807675534234627,0.14195931254281716,24.295170449054574
767,Facebook,Carousel,35-44,2190,2,96360,1876,299,2292,18659.71,0.019468659194686593,1.2217484008528785,7.1412341308914655
768,TikTok,Video,18-24,1694,29,66066,6579,1168,1877,79371.14,0.09958223594587232,0.28530171758625933,41.28617170145165
769,TikTok,Image,45-60,2850,24,190950,7797,894,2926,57204.39,0.04083267871170464,0.37527254072079,18.55037305980734
770,Facebook,Carousel,35-44,191,24,7258,178,22,341,279.77,0.024524662441443922,1.9157303370786516,-0.17955442923702267
771,Facebook,Carousel,35-44,1505,10,63210,3690,264,1694,6227.5,0.05837683910773612,0.45907859078590785,2.6762099633067096
772,Facebook,Carousel,35-44,4846,4,208378,16844,2119,4878,100784.99,0.08083386921843956,0.28959867014960816,19.661129940364013
773,Facebook,Video,45-60,2146,3,64380,3341,974,2163,73476.17,0.05189499844672259,0.6474109548039509,32.96956390081293
774,TikTok,Image,18-24,1375,2,89375,1430,409,1447,27994.81,0.016,1.0118881118881118,18.346795072385696
775,Google,Carousel,18-24,1263,25,66939,5083,679,1423,46835.67,0.07593480631619832,0.27995278378910093,31.913327605032418
776,Facebook,Video,25-34,1209,17,89466,9775,1883,1368,58795.87,0.10925938345293185,0.13994884910485933,41.97943861071838
777,Facebook,Video,35-44,4700,23,220900,11520,3195,4888,127996.02,0.05215029425079221,0.42430555555555555,25.18576558544432
778,TikTok,Video,25-34,4549,21,109176,3689,190,4730,8160.39,0.033789477540851466,1.282190295473028,0.7252408243767372
779,TikTok,Carousel,25-34,4747,24,370266,21728,5490,4763,115377.9,0.058682136626101236,0.219210235640648,23.223787419981225
780,Instagram,Image,18-24,390,20,9360,143,41,408,499.17,0.015277777777777777,2.8531468531468533,0.22344493578820998
781,Facebook,Carousel,45-60,3878,23,271460,27214,1982,3947,151193.31,0.1002504973108377,0.14503564341882855,37.30587997748976
782,Instagram,Carousel,45-60,2018,13,80720,8144,735,2137,19734.66,0.10089197224975223,0.262401768172888,8.234750834060563
783,TikTok,Image,18-24,753,5,23343,1743,505,853,13532.19,0.0746690656727927,0.48938611589214,14.864236514220828
784,TikTok,Image,45-60,4463,21,307947,15040,2773,4496,43914.71,0.04883957304341331,0.298936170212766,8.76750625601733
785,Google,Image,25-34,2479,9,57017,5586,299,2562,22423.67,0.09797078064436922,0.45864661654135336,7.7524072006960525
786,Facebook,Video,35-44,1850,25,135050,9590,1097,2002,55488.01,0.07101073676416142,0.20875912408759123,26.71629023787467
787,Instagram,Image,18-24,4962,29,337416,34029,5529,5157,313453.27,0.10085176755103492,0.1515472097328749,59.7820971132879
788,TikTok,Carousel,35-44,4698,25,286578,22771,5083,4771,375178.17,0.0794582975664566,0.20952088182337184,77.63721908553065
789,TikTok,Image,45-60,905,28,35295,3398,792,992,27081.18,0.09627425981017142,0.29193643319599766,26.299578794213478
790,Instagram,Carousel,35-44,1862,22,106134,8049,2405,1946,128680.76,0.07583809146927468,0.24176916387128836,65.12577380786047
791,Google,Video,45-60,2916,6,128304,7127,868,2926,11037.45,0.055547761566280086,0.4105514241616388,2.772199203461108
792,TikTok,Carousel,45-60,3692,5,121836,14056,2594,3782,59854.16,0.11536819987524213,0.2690665907797382,14.826059142307896
793,Facebook,Carousel,25-34,232,25,6960,483,88,375,6000.47,0.06939655172413793,0.7763975155279503,15.001264424944122
794,TikTok,Image,45-60,3162,10,161262,12346,1869,3350,119006.3,0.07655864369783334,0.2713429450834278,34.52426986858044
795,Facebook,Image,25-34,4542,8,136260,4667,430,4668,14854.35,0.034250697196536034,1.0002142704092565,2.1821647414010545
796,Instagram,Carousel,25-34,1567,7,57979,4569,1344,1679,48890.34,0.07880439469463081,0.36747647187568394,28.118727731386482
797,Facebook,Image,25-34,1406,7,64676,4713,1241,1485,58759.87,0.07287092584575422,0.31508593252705286,38.56893847999962
798,Instagram,Video,18-24,2224,6,164576,4991,871,2230,8724.69,0.030326414544040444,0.4468042476457624,2.9124188590370643
799,Facebook,Video,18-24,3679,21,268567,4446,892,3694,23983.3,0.016554528292753765,0.8308591992802519,5.492500363349881
800,Instagram,Image,45-60,3678,29,136086,10407,1111,3693,27304.19,0.0764737004541246,0.3548573075814356,6.393497902913848
801,Facebook,Video,25-34,4146,20,310950,29231,5435,4313,149646.24,0.09400546711689982,0.14754883514077521,33.69655392788025
802,Google,Image,18-24,3289,3,138138,9334,2088,3300,138671.2,0.06757011104837192,0.35354617527319476,41.021575134753874
803,Facebook,Carousel,25-34,3741,19,112230,3921,701,3775,20733.6,0.034937182571504945,0.9627646008671258,4.4923433485388
804,Facebook,Carousel,35-44,68,22,2720,226,67,88,1568.24,0.08308823529411764,0.3893805309734513,16.820852277445397
805,Google,Video,35-44,3453,15,217539,4092,830,3630,37597.71,0.01881042020051577,0.8870967741935484,9.35749506117772
806,TikTok,Image,35-44,4729,4,113496,6651,949,4899,66994.8,0.05860118418270247,0.7365809652683807,12.675198972492465
807,TikTok,Image,45-60,4601,28,193242,5405,1313,4617,35312.45,0.027970110017491022,0.854209065679926,6.648354186637343
808,Facebook,Video,25-34,3054,12,183240,5550,514,3085,7965.73,0.030288146692861822,0.5558558558558558,1.5820855804489131
809,Google,Carousel,35-44,1182,6,92196,2973,434,1222,15167.58,0.03224651828712742,0.4110326269761184,11.412091550828817
810,Facebook,Video,18-24,3389,19,149116,7834,1071,3522,66761.46,0.0525362804796266,0.44957875925453156,17.955552892571376
811,Instagram,Carousel,35-44,3361,4,201660,3151,497,3387,24128.52,0.015625309927600913,1.074896858140273,6.123863020351906
812,Instagram,Image,35-44,3422,15,249806,13428,3295,3569,221343.39,0.053753712881195806,0.26578790586833484,61.01832185271036
813,Facebook,Carousel,35-44,1037,9,30073,1993,340,1189,26238.29,0.06627207129318657,0.596588058203713,21.067529952144465
814,TikTok,Video,45-60,3371,5,138211,8729,2169,3436,142039.94,0.06315705696362807,0.3936304273112613,40.33874966391095
815,TikTok,Image,18-24,4665,13,177270,9236,1792,4801,93661.06,0.05210131437919558,0.5198137721957558,18.508656157084033
816,Facebook,Video,25-34,223,23,4460,456,61,314,2716.57,0.10224215246636771,0.6885964912280702,7.651492296126322
817,Facebook,Video,18-24,3791,26,98566,2561,646,3971,8271.92,0.02598259034555526,1.5505661850839516,1.0830833756405487
818,Instagram,Carousel,25-34,3102,18,71346,4682,513,3162,40477.0,0.06562386118352816,0.6753524134985049,11.801075983305571
819,TikTok,Video,45-60,776,5,15520,261,27,941,994.78,0.01681701030927835,3.6053639846743293,0.05715124512946903
820,Facebook,Carousel,45-60,3810,25,129540,2309,406,3812,8386.33,0.01782461015902424,1.6509311390212213,1.1999805455187182
821,Instagram,Image,45-60,1925,16,113575,8305,956,2122,54176.16,0.07312348668280871,0.2555087296809151,24.530705279515026
822,TikTok,Carousel,45-60,4083,27,126573,9146,478,4185,14292.29,0.07225869656245802,0.4575770828777608,2.415122139339085
823,Google,Image,25-34,1039,19,42599,4540,962,1093,49066.31,0.10657527171999343,0.2407488986784141,43.891407835770124
824,Instagram,Carousel,35-44,3794,14,155554,11101,1973,3794,100768.52,0.07136428507142215,0.3417710116205747,25.559967251559435
825,TikTok,Video,25-34,2736,25,188784,21819,3521,2836,145069.03,0.11557653190948386,0.12997845914111555,50.15269004158327
826,TikTok,Carousel,18-24,469,16,30954,475,138,666,9456.91,0.015345351166246688,1.4021052631578947,13.199558297545213
827,Instagram,Carousel,45-60,643,27,23148,481,92,687,2626.39,0.02077933298773112,1.4282744282744282,2.822980897259175
828,Google,Image,45-60,1824,15,87552,1299,345,1998,14284.48,0.014836896929824562,1.53810623556582,6.149387931715856
829,Instagram,Video,18-24,2509,22,163085,4954,420,2534,20008.15,0.03037679737560168,0.5115058538554703,6.895875525088619
830,TikTok,Carousel,25-34,985,4,32505,2260,434,1105,24500.92,0.06952776495923704,0.4889380530973451,21.17277739086929
831,Facebook,Video,35-44,3858,7,266202,21565,5757,3999,373502.82,0.08100990976777034,0.18543936934848135,92.39905377225494
832,Facebook,Carousel,35-44,381,16,14859,223,43,562,1618.37,0.015007739417188236,2.5201793721973096,1.8796617819636134
833,Instagram,Carousel,18-24,3499,24,241431,27536,6319,3697,348955.94,0.11405329058820118,0.13426060429982567,93.38894908905799
834,TikTok,Video,35-44,2752,22,184384,18924,2706,2797,55588.73,0.10263363415480736,0.14780173324878462,18.874410700836215
835,Facebook,Carousel,25-34,4056,21,210912,8990,657,4177,49462.49,0.0426244120770748,0.4646273637374861,10.841629433552452
836,TikTok,Video,25-34,3918,22,289932,5361,881,3948,32433.24,0.01849054260999131,0.7364297705651931,7.215105519752606
837,Instagram,Carousel,18-24,4250,21,331500,9509,1413,4308,86286.96,0.028684766214177978,0.45304448417288884,19.029471645238978
838,Facebook,Image,25-34,251,8,15562,372,99,279,1130.96,0.02390438247011952,0.75,3.053633324170219
839,TikTok,Video,45-60,2547,17,86598,2040,226,2652,5506.06,0.023557126030624265,1.3,1.0761917800731702
840,Facebook,Carousel,18-24,1892,16,58652,3932,1146,1908,50533.76,0.0670394871445134,0.4852492370295015,25.485200055365528
841,Instagram,Carousel,25-34,1916,27,113044,4187,1212,2057,86630.94,0.03703867520611443,0.49128254119894915,41.1151868558154
842,TikTok,Image,18-24,2046,23,149358,7377,825,2209,38698.98,0.049391395171333306,0.29944421851701236,16.518779950045996
843,Facebook,Video,35-44,959,10,37401,4444,608,1144,45655.29,0.11882035239699473,0.25742574257425743,38.908468292331726
844,Instagram,Carousel,25-34,4355,10,213395,18197,4983,4378,218583.2,0.08527378804564306,0.24058910809474088,48.92763716241325
845,Facebook,Image,45-60,4708,27,268356,30696,8952,4816,396855.02,0.11438536868935295,0.15689340630701068,81.40345140751987
846,Facebook,Carousel,25-34,3239,2,71258,1829,294,3429,5404.39,0.025667293496870528,1.8747949699289228,0.5760830875884939
847,Google,Video,18-24,820,9,38540,2005,261,910,17274.53,0.05202387130254281,0.4538653366583541,17.982999539187972
848,Google,Carousel,18-24,3205,17,240375,17071,3098,3229,84536.92,0.07101820072802913,0.1891511920801359,25.18052627674425
849,Instagram,Carousel,25-34,2551,11,114795,2117,469,2737,34224.28,0.01844156975478026,1.2928672649976383,11.504303261268944
850,Google,Carousel,45-60,2764,10,135436,1416,167,2795,12317.54,0.010455122714787796,1.9738700564971752,3.4069893150849127
851,Instagram,Carousel,45-60,4774,22,152768,12793,2995,4889,227714.96,0.08374135944700462,0.3821621199093254,45.577002445165775
852,Google,Image,45-60,3635,25,116320,9375,589,3716,27339.1,0.08059662998624484,0.39637333333333336,6.357132149009796
853,Facebook,Image,18-24,1678,17,35238,1944,121,1787,6944.98,0.05516771666950451,0.9192386831275721,2.886393036999143
854,Instagram,Video,25-34,436,4,24416,1559,228,581,14705.11,0.06385157273918741,0.372674791533034,24.310005930781667
855,Instagram,Image,35-44,3471,16,236028,13146,1818,3507,34852.92,0.05569678173775992,0.26677316293929715,8.938101046323997
856,Facebook,Image,18-24,4058,20,231306,2923,376,4083,19577.19,0.012636939811332175,1.3968525487512828,3.7948061161729436
857,Instagram,Video,45-60,4143,15,87003,4079,704,4279,8730.2,0.04688344080089192,1.049031625398382,1.0402431821049773
858,Instagram,Image,25-34,4413,25,242715,7155,931,4476,41736.38,0.029479018602064148,0.6255765199161426,8.324482049696888
859,Google,Image,45-60,2516,27,183668,3825,375,2587,7814.62,0.020825620140688634,0.6763398692810457,2.0207268622075643
860,Instagram,Video,35-44,2332,21,104940,12093,1540,2479,35119.09,0.11523727844482562,0.20499462498966345,13.166636312510176
861,TikTok,Video,45-60,1906,5,57180,4341,1275,2087,45330.5,0.07591815320041972,0.4807648007371573,20.720409835800044
862,Facebook,Video,45-60,2048,6,55296,4985,761,2153,30645.93,0.09015118634259259,0.43189568706118353,13.234058463069259
863,Google,Carousel,35-44,1286,17,81018,3620,583,1371,31261.67,0.044681428818287294,0.3787292817679558,21.80209091550588
864,Google,Carousel,25-34,4719,1,278421,14824,2877,4876,43759.14,0.05324311025389608,0.3289260658391797,7.9743927787802855
865,TikTok,Video,18-24,4194,25,260028,9377,2774,4246,125546.87,0.03606150106911563,0.4528100671856671,28.568268063374234
866,Facebook,Video,25-34,1200,19,49200,1016,112,1291,2551.78,0.02065040650406504,1.2706692913385826,0.9765925803131782
867,Facebook,Video,35-44,4368,4,170352,5058,1114,4466,55898.58,0.029691462383770077,0.8829576907868723,11.516476522385856
868,Google,Carousel,45-60,1481,17,39987,3907,894,1671,48828.78,0.09770675469527597,0.4276938827745073,28.221293019332656
869,Instagram,Carousel,25-34,1869,9,89712,7583,1530,1879,74923.56,0.08452603887997147,0.24779111169721746,38.87416784290082
870,Google,Image,18-24,2374,24,140066,9827,708,2404,43669.93,0.07015978181714334,0.24463213595196906,17.165526414020356
871,Facebook,Image,35-44,1180,2,53100,3305,724,1356,24248.68,0.06224105461393597,0.4102874432677761,16.882504792130444
872,TikTok,Video,25-34,2708,8,132692,14790,976,2807,62032.08,0.11146112802580412,0.18979039891818797,21.099067452930356
873,Google,Carousel,18-24,3550,15,127800,2300,457,3636,18414.22,0.017996870109546165,1.5808695652173914,4.064416651222529
874,Facebook,Carousel,35-44,424,7,16536,675,158,570,6935.08,0.0408200290275762,0.8444444444444444,11.166807984996352
875,Google,Carousel,18-24,2170,27,154070,7471,767,2309,42466.6,0.048490945674044265,0.30906170526034,17.39177272093847
876,Instagram,Video,35-44,4070,6,301180,28933,7534,4084,85021.84,0.09606547579520552,0.14115369992741852,19.818277314767563
877,Google,Image,45-60,2071,1,72485,8638,497,2229,27722.46,0.11916948334138097,0.25804584394535773,11.437173155320968
878,Google,Video,25-34,3755,15,244075,8902,2323,3925,123818.13,0.03647239577998566,0.4409121545720063,30.546020660029725
879,Facebook,Image,18-24,3309,23,205158,21782,3595,3409,113923.03,0.1061718285419043,0.15650537140758425,32.418312388079464
880,Facebook,Image,35-44,3485,26,90610,9185,958,3649,15333.36,0.10136850237280653,0.39727817093086554,3.2020731009481405
881,Facebook,Video,18-24,1939,7,67865,2355,196,1967,3207.63,0.03470124511898622,0.8352441613588111,0.6307241346247711
882,Google,Image,18-24,1873,29,119872,6464,1863,1986,139027.61,0.05392418579818473,0.307240099009901,69.00383124085783
883,Instagram,Image,25-34,1524,25,118872,6545,446,1630,25979.3,0.05505922336630998,0.24904507257448433,14.938221109613886
884,TikTok,Carousel,45-60,2292,17,151272,17790,1774,2445,33523.6,0.11760272885927336,0.13743676222596965,12.711084898998177
885,TikTok,Image,18-24,3293,2,246975,7384,1011,3400,35355.3,0.029897762931470798,0.46045503791982667,9.398617262350385
886,Facebook,Video,35-44,3184,27,213328,20886,4282,3313,220410.85,0.09790557263931599,0.15862300105333715,65.52908318504815
887,Facebook,Video,35-44,2120,9,97520,4560,849,2203,58148.03,0.04675963904840033,0.4831140350877193,25.394928022486273
888,Google,Image,45-60,409,29,29448,2661,216,423,2820.15,0.09036267318663406,0.1589627959413754,5.667028941230942
889,TikTok,Carousel,35-44,2091,9,87822,4935,604,2222,16044.85,0.056193208990913436,0.4502532928064843,6.220904049753364
890,Facebook,Carousel,45-60,1191,13,51213,3770,413,1240,29852.64,0.0736141214144846,0.32891246684350134,23.074712346322123
891,Instagram,Image,35-44,1685,6,47180,4792,495,1850,5267.59,0.10156846121237813,0.3860601001669449,1.847343953442833
892,Instagram,Image,25-34,4050,6,218700,21532,3289,4072,79258.12,0.09845450388660265,0.18911387702024893,18.46417373188524
893,Facebook,Video,18-24,1993,20,139510,14691,3320,2051,256077.22,0.10530427926313526,0.13960928459601116,123.85481155344577
894,Facebook,Image,25-34,4824,20,188136,3115,325,4913,17204.89,0.016557171407917678,1.577207062600321,2.5019116646406254
895,TikTok,Carousel,18-24,3411,21,191016,16451,2330,3525,65978.6,0.08612367550362274,0.21427268859035925,17.71733330456094
896,TikTok,Image,18-24,3030,3,184830,4694,693,3104,10179.74,0.02539631012281556,0.6612697060076693,2.279554764543353
897,Google,Video,18-24,56,17,2016,112,32,211,383.15,0.05555555555555555,1.8839285714285714,0.8158701545107944
898,TikTok,Video,25-34,3317,17,218922,15400,4445,3510,120602.43,0.07034468897598231,0.22792207792207791,33.35966710228772
899,Instagram,Video,18-24,1641,12,82050,4455,1113,1763,79806.56,0.05429616087751371,0.3957351290684624,44.26747600917301
900,Instagram,Video,25-34,4978,16,368372,24738,2731,5113,106820.21,0.06715494120074272,0.20668607001374403,19.891886034041637
901,Facebook,Video,45-60,3314,15,251864,30127,2018,3470,121934.29,0.11961614204491312,0.11517907524811631,34.13956533959313
902,TikTok,Image,35-44,2656,13,71712,1783,230,2794,17084.39,0.02486334225792057,1.567021873247336,5.114670389984725
903,Google,Image,35-44,3269,23,111146,9369,1093,3286,42149.18,0.08429453151710363,0.3507311345928061,11.826894618755782
904,Instagram,Image,18-24,3323,1,166150,8899,1570,3505,36721.38,0.05356003611194703,0.39386447915496126,9.476856798005688
905,Instagram,Image,25-34,963,17,69336,1707,417,1012,19264.67,0.024619245413637938,0.5928529584065613,18.036237551100278
906,Google,Video,35-44,2061,3,100989,2773,733,2202,53923.77,0.027458436067294457,0.7940858276235124,23.488544043161276
907,Google,Carousel,25-34,1492,26,96980,11096,2898,1609,192155.39,0.11441534336976696,0.14500720980533527,118.42535341949903
908,Instagram,Image,25-34,3104,15,121056,12923,1808,3240,26411.42,0.10675224689399947,0.2507157780701076,7.1516743753212175
909,Instagram,Carousel,18-24,3596,4,284084,31185,6917,3734,404506.82,0.10977386970051112,0.1197370530703864,107.33069739409864
